id,GEOID,County,State,TotPop
0500000US31127,31127,Nemaha County, Nebraska,6973
0500000US31129,31129,Nuckolls County, Nebraska,4244
0500000US31131,31131,Otoe County, Nebraska,15949
0500000US31133,31133,Pawnee County, Nebraska,2649
0500000US31135,31135,Perkins County, Nebraska,2901
0500000US31137,31137,Phelps County, Nebraska,9100
0500000US31139,31139,Pierce County, Nebraska,7144
0500000US31141,31141,Platte County, Nebraska,33174
0500000US31143,31143,Polk County, Nebraska,5225
0500000US31145,31145,Red Willow County, Nebraska,10768
0500000US31147,31147,Richardson County, Nebraska,7961
0500000US31149,31149,Rock County, Nebraska,1414
0500000US31151,31151,Saline County, Nebraska,14270
0500000US31153,31153,Sarpy County, Nebraska,181232
0500000US31155,31155,Saunders County, Nebraska,21165
0500000US31157,31157,Scotts Bluff County, Nebraska,36074
0500000US31159,31159,Seward County, Nebraska,17171
0500000US31161,31161,Sheridan County, Nebraska,5231
0500000US31163,31163,Sherman County, Nebraska,3033
0500000US31165,31165,Sioux County, Nebraska,1219
0500000US31167,31167,Stanton County, Nebraska,5957
0500000US31169,31169,Thayer County, Nebraska,5057
0500000US31171,31171,Thomas County, Nebraska,645
0500000US31173,31173,Thurston County, Nebraska,7181
0500000US31175,31175,Valley County, Nebraska,4206
0500000US31177,31177,Washington County, Nebraska,20361
0500000US31179,31179,Wayne County, Nebraska,9332
0500000US31181,31181,Webster County, Nebraska,3537
0500000US31183,31183,Wheeler County, Nebraska,783
0500000US31185,31185,York County, Nebraska,13745
0500000US32001,32001,Churchill County, Nevada,24259
0500000US32003,32003,Clark County, Nevada,2182004
0500000US32005,32005,Douglas County, Nevada,48132
0500000US32007,32007,Elko County, Nevada,52297
0500000US32009,32009,Esmeralda County, Nevada,969
0500000US32011,32011,Eureka County, Nevada,1859
0500000US32013,32013,Humboldt County, Nevada,16828
0500000US32015,32015,Lander County, Nevada,5643
0500000US32017,32017,Lincoln County, Nevada,5180
0500000US32019,32019,Lyon County, Nevada,54380
0500000US32021,32021,Mineral County, Nevada,4460
0500000US32023,32023,Nye County, Nevada,44380
0500000US32027,32027,Pershing County, Nevada,6615
0500000US32029,32029,Storey County, Nevada,3988
0500000US32031,32031,Washoe County, Nevada,456936
0500000US32033,32033,White Pine County, Nevada,9679
0500000US32510,32510,Carson City, Nevada,54773
0500000US33001,33001,Belknap County, New Hampshire,60887
0500000US33003,33003,Carroll County, New Hampshire,48138
0500000US33005,33005,Cheshire County, New Hampshire,76042
0500000US33007,33007,Coos County, New Hampshire,31741
0500000US33009,33009,Grafton County, New Hampshire,89777
0500000US33011,33011,Hillsborough County, New Hampshire,413035
0500000US33013,33013,Merrimack County, New Hampshire,149917
0500000US33015,33015,Rockingham County, New Hampshire,306359
0500000US33017,33017,Strafford County, New Hampshire,129124
0500000US33019,33019,Sullivan County, New Hampshire,43104
0500000US34001,34001,Atlantic County, New Jersey,266105
0500000US34003,34003,Bergen County, New Jersey,930390
0500000US34005,34005,Burlington County, New Jersey,445702
0500000US34007,34007,Camden County, New Jersey,506738
0500000US34009,34009,Cape May County, New Jersey,93086
0500000US34011,34011,Cumberland County, New Jersey,151906
0500000US34013,34013,Essex County, New Jersey,795404
0500000US34015,34015,Gloucester County, New Jersey,291165
0500000US34017,34017,Hudson County, New Jersey,670046
0500000US34019,34019,Hunterdon County, New Jersey,124823
0500000US34021,34021,Mercer County, New Jersey,367922
0500000US34023,34023,Middlesex County, New Jersey,825920
0500000US34025,34025,Monmouth County, New Jersey,621659
0500000US34027,34027,Morris County, New Jersey,493379
0500000US34029,34029,Ocean County, New Jersey,596415
0500000US34031,34031,Passaic County, New Jersey,503637
0500000US34033,34033,Salem County, New Jersey,62990
0500000US34035,34035,Somerset County, New Jersey,329838
0500000US34037,34037,Sussex County, New Jersey,141483
0500000US34039,34039,Union County, New Jersey,554033
0500000US34041,34041,Warren County, New Jersey,105862
0500000US35001,35001,Bernalillo County, New Mexico,677858
0500000US35003,35003,Catron County, New Mexico,3526
0500000US35005,35005,Chaves County, New Mexico,65144
0500000US35006,35006,Cibola County, New Mexico,26891
0500000US35007,35007,Colfax County, New Mexico,12168
0500000US35009,35009,Curry County, New Mexico,49732
0500000US35011,35011,De Baca County, New Mexico,2040
0500000US35013,35013,Doña Ana County, New Mexico,216069
0500000US35015,35015,Eddy County, New Mexico,57732
0500000US35017,35017,Grant County, New Mexico,27669
0500000US35019,35019,Guadalupe County, New Mexico,4353
0500000US35021,35021,Harding County, New Mexico,441
0500000US35023,35023,Hidalgo County, New Mexico,4297
0500000US35025,35025,Lea County, New Mexico,70277
0500000US35027,35027,Lincoln County, New Mexico,19461
0500000US35028,35028,Los Alamos County, New Mexico,18625
0500000US35029,35029,Luna County, New Mexico,24083
0500000US35031,35031,McKinley County, New Mexico,72438
0500000US35033,35033,Mora County, New Mexico,4536
0500000US35035,35035,Otero County, New Mexico,66137
0500000US35037,35037,Quay County, New Mexico,8326
0500000US35039,35039,Rio Arriba County, New Mexico,39159
0500000US35041,35041,Roosevelt County, New Mexico,18888
0500000US35043,35043,Sandoval County, New Mexico,142704
0500000US35045,35045,San Juan County, New Mexico,126515
0500000US35047,35047,San Miguel County, New Mexico,27738
0500000US35049,35049,Santa Fe County, New Mexico,149293
0500000US35051,35051,Sierra County, New Mexico,11031
0500000US35053,35053,Socorro County, New Mexico,16858
0500000US35055,35055,Taos County, New Mexico,32786
0500000US35057,35057,Torrance County, New Mexico,15519
0500000US35059,35059,Union County, New Mexico,4133
0500000US35061,35061,Valencia County, New Mexico,76027
0500000US36001,36001,Albany County, New York,306968
0500000US36003,36003,Allegany County, New York,46688
0500000US36005,36005,Bronx County, New York,1435068
0500000US36007,36007,Broome County, New York,193188
0500000US36009,36009,Cattaraugus County, New York,77121
0500000US36011,36011,Cayuga County, New York,77425
0500000US36013,36013,Chautauqua County, New York,128496
0500000US36015,36015,Chemung County, New York,84895
0500000US36017,36017,Chenango County, New York,47909
0500000US36019,36019,Clinton County, New York,80583
0500000US36021,36021,Columbia County, New York,60371
0500000US36023,36023,Cortland County, New York,47865
0500000US36025,36025,Delaware County, New York,44995
0500000US36027,36027,Dutchess County, New York,293754
0500000US36029,36029,Erie County, New York,919355
0500000US36031,36031,Essex County, New York,37459
0500000US36033,36033,Franklin County, New York,50477
0500000US36035,36035,Fulton County, New York,53646
0500000US36037,36037,Genesee County, New York,57808
0500000US36039,36039,Greene County, New York,47424
0500000US36041,36041,Hamilton County, New York,4515
0500000US36043,36043,Herkimer County, New York,62057
0500000US36045,36045,Jefferson County, New York,112842
0500000US36047,36047,Kings County, New York,2589974
0500000US36049,36049,Lewis County, New York,26572
0500000US36051,36051,Livingston County, New York,63591
0500000US36053,36053,Madison County, New York,71205
0500000US36055,36055,Monroe County, New York,743341
0500000US36057,36057,Montgomery County, New York,49302
0500000US36059,36059,Nassau County, New York,1356509
0500000US36061,36061,New York County, New York,1631993
0500000US36063,36063,Niagara County, New York,210820
0500000US36065,36065,Oneida County, New York,229959
0500000US36067,36067,Onondaga County, New York,462872
0500000US36069,36069,Ontario County, New York,109511
0500000US36071,36071,Orange County, New York,380085
0500000US36073,36073,Orleans County, New York,40904
0500000US36075,36075,Oswego County, New York,118339
0500000US36077,36077,Otsego County, New York,59972
0500000US36079,36079,Putnam County, New York,98787
0500000US36081,36081,Queens County, New York,2287388
0500000US36083,36083,Rensselaer County, New York,159185
0500000US36085,36085,Richmond County, New York,474893
0500000US36087,36087,Rockland County, New York,324422
0500000US36089,36089,St. Lawrence County, New York,108913
0500000US36091,36091,Saratoga County, New York,228502
0500000US36093,36093,Schenectady County, New York,154859
0500000US36095,36095,Schoharie County, New York,31222
0500000US36097,36097,Schuyler County, New York,17920
0500000US36099,36099,Seneca County, New York,34390
0500000US36101,36101,Steuben County, New York,96422
0500000US36103,36103,Suffolk County, New York,1483832
0500000US36105,36105,Sullivan County, New York,75116
0500000US36107,36107,Tioga County, New York,48686
0500000US36109,36109,Tompkins County, New York,102642
0500000US36111,36111,Ulster County, New York,178665
0500000US36113,36113,Warren County, New York,64276
0500000US36115,36115,Washington County, New York,61616
0500000US36117,36117,Wayne County, New York,90519
0500000US36119,36119,Westchester County, New York,968890
0500000US36121,36121,Wyoming County, New York,40305
0500000US36123,36123,Yates County, New York,25011
0500000US37001,37001,Alamance County, North Carolina,163324
0500000US37003,37003,Alexander County, North Carolina,37213
0500000US37005,37005,Alleghany County, North Carolina,11008
0500000US37007,37007,Anson County, North Carolina,24902
0500000US37009,37009,Ashe County, North Carolina,26863
0500000US37011,37011,Avery County, North Carolina,17506
0500000US37013,37013,Beaufort County, North Carolina,47168
0500000US37015,37015,Bertie County, North Carolina,19380
0500000US37017,37017,Bladen County, North Carolina,33407
0500000US37019,37019,Brunswick County, North Carolina,131815
0500000US37021,37021,Buncombe County, North Carolina,256886
0500000US37023,37023,Burke County, North Carolina,89968
0500000US37025,37025,Cabarrus County, North Carolina,206615
0500000US37027,37027,Caldwell County, North Carolina,81884
0500000US37029,37029,Camden County, North Carolina,10551
0500000US37031,37031,Carteret County, North Carolina,69070
0500000US37033,37033,Caswell County, North Carolina,22684
0500000US37035,37035,Catawba County, North Carolina,157613
0500000US37037,37037,Chatham County, North Carolina,71338
0500000US37039,37039,Cherokee County, North Carolina,27969
0500000US37041,37041,Chowan County, North Carolina,14097
0500000US37043,37043,Clay County, North Carolina,10946
0500000US37045,37045,Cleveland County, North Carolina,97282
0500000US37047,37047,Columbus County, North Carolina,56068
0500000US37049,37049,Craven County, North Carolina,102491
0500000US37051,37051,Cumberland County, North Carolina,332861
0500000US37053,37053,Currituck County, North Carolina,26363
0500000US37055,37055,Dare County, North Carolina,36222
0500000US37057,37057,Davidson County, North Carolina,165381
0500000US37059,37059,Davie County, North Carolina,42257
0500000US37061,37061,Duplin County, North Carolina,58967
0500000US37063,37063,Durham County, North Carolina,311848
0500000US37065,37065,Edgecombe County, North Carolina,52648
0500000US37067,37067,Forsyth County, North Carolina,375195
0500000US37069,37069,Franklin County, North Carolina,66362
0500000US37071,37071,Gaston County, North Carolina,219271
0500000US37073,37073,Gates County, North Carolina,11548
0500000US37075,37075,Graham County, North Carolina,8509
0500000US37077,37077,Granville County, North Carolina,59328
0500000US37079,37079,Greene County, North Carolina,21033
0500000US37081,37081,Guilford County, North Carolina,527868
0500000US37083,37083,Halifax County, North Carolina,51190
0500000US37085,37085,Harnett County, North Carolina,132283
0500000US37087,37087,Haywood County, North Carolina,61053
0500000US37089,37089,Henderson County, North Carolina,114913
0500000US37091,37091,Hertford County, North Carolina,24012
0500000US37093,37093,Hoke County, North Carolina,53957
0500000US37095,37095,Hyde County, North Carolina,5213
0500000US37097,37097,Iredell County, North Carolina,175538
0500000US37099,37099,Jackson County, North Carolina,42938
0500000US37101,37101,Johnston County, North Carolina,196870
0500000US37103,37103,Jones County, North Carolina,9594
0500000US37105,37105,Lee County, North Carolina,60481
0500000US37107,37107,Lenoir County, North Carolina,56756
0500000US37109,37109,Lincoln County, North Carolina,82919
0500000US37111,37111,McDowell County, North Carolina,45227
0500000US37113,37113,Macon County, North Carolina,34813
0500000US37115,37115,Madison County, North Carolina,21499
0500000US37117,37117,Martin County, North Carolina,22849
0500000US37119,37119,Mecklenburg County, North Carolina,1074475
0500000US37121,37121,Mitchell County, North Carolina,15004
0500000US37123,37123,Montgomery County, North Carolina,27252
0500000US37125,37125,Moore County, North Carolina,97294
0500000US37127,37127,Nash County, North Carolina,94030
0500000US37129,37129,New Hanover County, North Carolina,227938
0500000US37131,37131,Northampton County, North Carolina,19946
0500000US37133,37133,Onslow County, North Carolina,195069
0500000US37135,37135,Orange County, North Carolina,144836
0500000US37137,37137,Pamlico County, North Carolina,12701
0500000US37139,37139,Pasquotank County, North Carolina,39514
0500000US37141,37141,Pender County, North Carolina,60399
0500000US37143,37143,Perquimans County, North Carolina,13430
0500000US37145,37145,Person County, North Carolina,39345
0500000US37147,37147,Pitt County, North Carolina,178433
0500000US37149,37149,Polk County, North Carolina,20557
0500000US37151,37151,Randolph County, North Carolina,143118
0500000US37153,37153,Richmond County, North Carolina,44997
0500000US37155,37155,Robeson County, North Carolina,132596
0500000US37157,37157,Rockingham County, North Carolina,91077
0500000US37159,37159,Rowan County, North Carolina,140296
0500000US37161,37161,Rutherford County, North Carolina,66599
0500000US37163,37163,Sampson County, North Carolina,63385
0500000US37165,37165,Scotland County, North Carolina,35076
0500000US37167,37167,Stanly County, North Carolina,61588
0500000US37169,37169,Stokes County, North Carolina,45781
0500000US37171,37171,Surry County, North Carolina,71971
0500000US37173,37173,Swain County, North Carolina,14260
0500000US37175,37175,Transylvania County, North Carolina,33775
0500000US37177,37177,Tyrrell County, North Carolina,4095
0500000US37179,37179,Union County, North Carolina,231053
0500000US37181,37181,Vance County, North Carolina,44479
0500000US37183,37183,Wake County, North Carolina,1069079
0500000US37185,37185,Warren County, North Carolina,19898
0500000US37187,37187,Washington County, North Carolina,11922
0500000US37189,37189,Watauga County, North Carolina,54925
0500000US37191,37191,Wayne County, North Carolina,123603
0500000US37193,37193,Wilkes County, North Carolina,68469
0500000US37195,37195,Wilson County, North Carolina,81435
0500000US37197,37197,Yadkin County, North Carolina,37602
0500000US37199,37199,Yancey County, North Carolina,17760
0500000US38001,38001,Adams County, North Dakota,2311
0500000US38003,38003,Barnes County, North Dakota,10706
0500000US38005,38005,Benson County, North Dakota,6873
0500000US38007,38007,Billings County, North Dakota,922
0500000US38009,38009,Bottineau County, North Dakota,6502
0500000US38011,38011,Bowman County, North Dakota,3148
0500000US38013,38013,Burke County, North Dakota,2182
0500000US38015,38015,Burleigh County, North Dakota,94793
0500000US38017,38017,Cass County, North Dakota,176975
0500000US38019,38019,Cavalier County, North Dakota,3803
0500000US38021,38021,Dickey County, North Dakota,4938
0500000US38023,38023,Divide County, North Dakota,2335
0500000US38025,38025,Dunn County, North Dakota,4395
0500000US38027,38027,Eddy County, North Dakota,2301
0500000US38029,38029,Emmons County, North Dakota,3310
0500000US38031,38031,Foster County, North Dakota,3260
0500000US38033,38033,Golden Valley County, North Dakota,1845
0500000US38035,38035,Grand Forks County, North Dakota,70224
0500000US38037,38037,Grant County, North Dakota,2353
0500000US38039,38039,Griggs County, North Dakota,2409
0500000US38041,38041,Hettinger County, North Dakota,2547
0500000US38043,38043,Kidder County, North Dakota,2466
0500000US38045,38045,LaMoure County, North Dakota,4125
0500000US38047,38047,Logan County, North Dakota,1872
0500000US38049,38049,McHenry County, North Dakota,5878
0500000US38051,38051,McIntosh County, North Dakota,2597
0500000US38053,38053,McKenzie County, North Dakota,13334
0500000US38055,38055,McLean County, North Dakota,9584
0500000US38057,38057,Mercer County, North Dakota,8462
0500000US38059,38059,Morton County, North Dakota,30868
0500000US38061,38061,Mountrail County, North Dakota,10321
0500000US38063,38063,Nelson County, North Dakota,2894
0500000US38065,38065,Oliver County, North Dakota,1842
0500000US38067,38067,Pembina County, North Dakota,6947
0500000US38069,38069,Pierce County, North Dakota,4126
0500000US38071,38071,Ramsey County, North Dakota,11583
0500000US38073,38073,Ransom County, North Dakota,5314
0500000US38075,38075,Renville County, North Dakota,2442
0500000US38077,38077,Richland County, North Dakota,16254
0500000US38079,38079,Rolette County, North Dakota,14511
0500000US38081,38081,Sargent County, North Dakota,3872
0500000US38083,38083,Sheridan County, North Dakota,1409
0500000US38085,38085,Sioux County, North Dakota,4373
0500000US38087,38087,Slope County, North Dakota,742
0500000US38089,38089,Stark County, North Dakota,31081
0500000US38091,38091,Steele County, North Dakota,1744
0500000US38093,38093,Stutsman County, North Dakota,20965
0500000US38095,38095,Towner County, North Dakota,2224
0500000US38097,38097,Traill County, North Dakota,8008
0500000US38099,38099,Walsh County, North Dakota,10751
0500000US38101,38101,Ward County, North Dakota,68812
0500000US38103,38103,Wells County, North Dakota,3976
0500000US38105,38105,Williams County, North Dakota,35208
0500000US39001,39001,Adams County, Ohio,27776
0500000US39003,39003,Allen County, Ohio,103175
0500000US39005,39005,Ashland County, Ohio,53536
0500000US39007,39007,Ashtabula County, Ohio,97830
0500000US39009,39009,Athens County, Ohio,65917
0500000US39011,39011,Auglaize County, Ohio,45729
0500000US39013,39013,Belmont County, Ohio,68024
0500000US39015,39015,Brown County, Ohio,43572
0500000US39017,39017,Butler County, Ohio,380019
0500000US39019,39019,Carroll County, Ohio,27332
0500000US39021,39021,Champaign County, Ohio,38845
0500000US39023,39023,Clark County, Ohio,134726
0500000US39025,39025,Clermont County, Ohio,204275
0500000US39027,39027,Clinton County, Ohio,41957
0500000US39029,39029,Columbiana County, Ohio,103190
0500000US39031,39031,Coshocton County, Ohio,36585
0500000US39033,39033,Crawford County, Ohio,41821
0500000US39035,39035,Cuyahoga County, Ohio,1247451
0500000US39037,39037,Darke County, Ohio,51513
0500000US39039,39039,Defiance County, Ohio,38160
0500000US39041,39041,Delaware County, Ohio,201135
0500000US39043,39043,Erie County, Ohio,74780
0500000US39045,39045,Fairfield County, Ohio,154457
0500000US39047,39047,Fayette County, Ohio,28620
0500000US39049,39049,Franklin County, Ohio,1290360
0500000US39051,39051,Fulton County, Ohio,42253
0500000US39053,39053,Gallia County, Ohio,30088
0500000US39055,39055,Geauga County, Ohio,93843
0500000US39057,39057,Greene County, Ohio,166502
0500000US39059,39059,Guernsey County, Ohio,39111
0500000US39061,39061,Hamilton County, Ohio,813589
0500000US39063,39063,Hancock County, Ohio,75837
0500000US39065,39065,Hardin County, Ohio,31425
0500000US39067,39067,Harrison County, Ohio,15211
0500000US39069,39069,Henry County, Ohio,27208
0500000US39071,39071,Highland County, Ohio,43016
0500000US39073,39073,Hocking County, Ohio,28390
0500000US39075,39075,Holmes County, Ohio,43901
0500000US39077,39077,Huron County, Ohio,58339
0500000US39079,39079,Jackson County, Ohio,32450
0500000US39081,39081,Jefferson County, Ohio,66371
0500000US39083,39083,Knox County, Ohio,61481
0500000US39085,39085,Lake County, Ohio,229954
0500000US39087,39087,Lawrence County, Ohio,60184
0500000US39089,39089,Licking County, Ohio,173750
0500000US39091,39091,Logan County, Ohio,45316
0500000US39093,39093,Lorain County, Ohio,307670
0500000US39095,39095,Lucas County, Ohio,431102
0500000US39097,39097,Madison County, Ohio,44135
0500000US39099,39099,Mahoning County, Ohio,229961
0500000US39101,39101,Marion County, Ohio,65299
0500000US39103,39103,Medina County, Ohio,177980
0500000US39105,39105,Meigs County, Ohio,23078
0500000US39107,39107,Mercer County, Ohio,40884
0500000US39109,39109,Miami County, Ohio,105371
0500000US39111,39111,Monroe County, Ohio,13942
0500000US39113,39113,Montgomery County, Ohio,531670
0500000US39115,39115,Morgan County, Ohio,14640
0500000US39117,39117,Morrow County, Ohio,35043
0500000US39119,39119,Muskingum County, Ohio,86131
0500000US39121,39121,Noble County, Ohio,14416
0500000US39123,39123,Ottawa County, Ohio,40632
0500000US39125,39125,Paulding County, Ohio,18809
0500000US39127,39127,Perry County, Ohio,36022
0500000US39129,39129,Pickaway County, Ohio,57762
0500000US39131,39131,Pike County, Ohio,28000
0500000US39133,39133,Portage County, Ohio,162511
0500000US39135,39135,Preble County, Ohio,41093
0500000US39137,39137,Putnam County, Ohio,33911
0500000US39139,39139,Richland County, Ohio,121100
0500000US39141,39141,Ross County, Ohio,76948
0500000US39143,39143,Sandusky County, Ohio,59029
0500000US39145,39145,Scioto County, Ohio,76040
0500000US39147,39147,Seneca County, Ohio,55351
0500000US39149,39149,Shelby County, Ohio,48749
0500000US39151,39151,Stark County, Ohio,372404
0500000US39153,39153,Summit County, Ohio,541334
0500000US39155,39155,Trumbull County, Ohio,200367
0500000US39157,39157,Tuscarawas County, Ohio,92335
0500000US39159,39159,Union County, Ohio,56707
0500000US39161,39161,Van Wert County, Ohio,28261
0500000US39163,39163,Vinton County, Ohio,13083
0500000US39165,39165,Warren County, Ohio,229132
0500000US39167,39167,Washington County, Ohio,60426
0500000US39169,39169,Wayne County, Ohio,116099
0500000US39171,39171,Williams County, Ohio,36816
0500000US39173,39173,Wood County, Ohio,130150
0500000US39175,39175,Wyandot County, Ohio,22000
0500000US40001,40001,Adair County, Oklahoma,22220
0500000US40003,40003,Alfalfa County, Oklahoma,5847
0500000US40005,40005,Atoka County, Oklahoma,13823
0500000US40007,40007,Beaver County, Oklahoma,5377
0500000US40009,40009,Beckham County, Oklahoma,22268
0500000US40011,40011,Blaine County, Oklahoma,9556
0500000US40013,40013,Bryan County, Oklahoma,46457
0500000US40015,40015,Caddo County, Oklahoma,29242
0500000US40017,40017,Canadian County, Oklahoma,140455
0500000US40019,40019,Carter County, Oklahoma,48319
0500000US40021,40021,Cherokee County, Oklahoma,48664
0500000US40023,40023,Choctaw County, Oklahoma,14807
0500000US40025,40025,Cimarron County, Oklahoma,2174
0500000US40027,40027,Cleveland County, Oklahoma,279274
0500000US40029,40029,Coal County, Oklahoma,5581
0500000US40031,40031,Comanche County, Oklahoma,121762
0500000US40033,40033,Cotton County, Oklahoma,5858
0500000US40035,40035,Craig County, Oklahoma,14390
0500000US40037,40037,Creek County, Oklahoma,71427
0500000US40039,40039,Custer County, Oklahoma,29152
0500000US40041,40041,Delaware County, Oklahoma,42433
0500000US40043,40043,Dewey County, Oklahoma,4922
0500000US40045,40045,Ellis County, Oklahoma,4015
0500000US40047,40047,Garfield County, Oklahoma,61898
0500000US40049,40049,Garvin County, Oklahoma,27835
0500000US40051,40051,Grady County, Oklahoma,55071
0500000US40053,40053,Grant County, Oklahoma,4397
0500000US40055,40055,Greer County, Oklahoma,5861
0500000US40057,40057,Harmon County, Oklahoma,2710
0500000US40059,40059,Harper County, Oklahoma,3760
0500000US40061,40061,Haskell County, Oklahoma,12687
0500000US40063,40063,Hughes County, Oklahoma,13372
0500000US40065,40065,Jackson County, Oklahoma,25063
0500000US40067,40067,Jefferson County, Oklahoma,6158
0500000US40069,40069,Johnston County, Oklahoma,11064
0500000US40071,40071,Kay County, Oklahoma,44402
0500000US40073,40073,Kingfisher County, Oklahoma,15694
0500000US40075,40075,Kiowa County, Oklahoma,8886
0500000US40077,40077,Latimer County, Oklahoma,10348
0500000US40079,40079,Le Flore County, Oklahoma,50026
0500000US40081,40081,Lincoln County, Oklahoma,34895
0500000US40083,40083,Logan County, Oklahoma,46683
0500000US40085,40085,Love County, Oklahoma,10063
0500000US40087,40087,McClain County, Oklahoma,39247
0500000US40089,40089,McCurtain County, Oklahoma,33016
0500000US40091,40091,McIntosh County, Oklahoma,19725
0500000US40093,40093,Major County, Oklahoma,7692
0500000US40095,40095,Marshall County, Oklahoma,16505
0500000US40097,40097,Mayes County, Oklahoma,41044
0500000US40099,40099,Murray County, Oklahoma,13946
0500000US40101,40101,Muskogee County, Oklahoma,68736
0500000US40103,40103,Noble County, Oklahoma,11335
0500000US40105,40105,Nowata County, Oklahoma,10322
0500000US40107,40107,Okfuskee County, Oklahoma,12067
0500000US40109,40109,Oklahoma County, Oklahoma,787216
0500000US40111,40111,Okmulgee County, Oklahoma,38749
0500000US40113,40113,Osage County, Oklahoma,47226
0500000US40115,40115,Ottawa County, Oklahoma,31454
0500000US40117,40117,Pawnee County, Oklahoma,16412
0500000US40119,40119,Payne County, Oklahoma,81815
0500000US40121,40121,Pittsburg County, Oklahoma,44146
0500000US40123,40123,Pontotoc County, Oklahoma,38355
0500000US40125,40125,Pottawatomie County, Oklahoma,72154
0500000US40127,40127,Pushmataha County, Oklahoma,11128
0500000US40129,40129,Roger Mills County, Oklahoma,3667
0500000US40131,40131,Rogers County, Oklahoma,91353
0500000US40133,40133,Seminole County, Oklahoma,24832
0500000US40135,40135,Sequoyah County, Oklahoma,41709
0500000US40137,40137,Stephens County, Oklahoma,43647
0500000US40139,40139,Texas County, Oklahoma,20805
0500000US40141,40141,Tillman County, Oklahoma,7413
0500000US40143,40143,Tulsa County, Oklahoma,646419
0500000US40145,40145,Wagoner County, Oklahoma,78958
0500000US40147,40147,Washington County, Oklahoma,51886
0500000US40149,40149,Washita County, Oklahoma,11225
0500000US40151,40151,Woods County, Oklahoma,9043
0500000US40153,40153,Woodward County, Oklahoma,20727
0500000US41001,41001,Baker County, Oregon,16019
0500000US41003,41003,Benton County, Oregon,91107
0500000US41005,41005,Clackamas County, Oregon,410463
0500000US41007,41007,Clatsop County, Oregon,39102
0500000US41009,41009,Columbia County, Oregon,51375
0500000US41011,41011,Coos County, Oregon,63686
0500000US41013,41013,Crook County, Oregon,23011
0500000US41015,41015,Curry County, Oregon,22650
0500000US41017,41017,Deschutes County, Oregon,186251
0500000US41019,41019,Douglas County, Oregon,109114
0500000US41021,41021,Gilliam County, Oregon,1878
0500000US41023,41023,Grant County, Oregon,7189
0500000US41025,41025,Harney County, Oregon,7267
0500000US41027,41027,Hood River County, Oregon,23209
0500000US41029,41029,Jackson County, Oregon,216574
0500000US41031,41031,Jefferson County, Oregon,23607
0500000US41033,41033,Josephine County, Oregon,86251
0500000US41035,41035,Klamath County, Oregon,66921
0500000US41037,41037,Lake County, Oregon,7837
0500000US41039,41039,Lane County, Oregon,373340
0500000US41041,41041,Lincoln County, Oregon,48547
0500000US41043,41043,Linn County, Oregon,125048
0500000US41045,41045,Malheur County, Oregon,30412
0500000US41047,41047,Marion County, Oregon,339641
0500000US41049,41049,Morrow County, Oregon,11303
0500000US41051,41051,Multnomah County, Oregon,804606
0500000US41053,41053,Polk County, Oregon,83037
0500000US41055,41055,Sherman County, Oregon,1642
0500000US41057,41057,Tillamook County, Oregon,26389
0500000US41059,41059,Umatilla County, Oregon,77129
0500000US41061,41061,Union County, Oregon,26337
0500000US41063,41063,Wallowa County, Oregon,7004
0500000US41065,41065,Wasco County, Oregon,26130
0500000US41067,41067,Washington County, Oregon,589481
0500000US41069,41069,Wheeler County, Oregon,1415
0500000US41071,41071,Yamhill County, Oregon,104831
0500000US42001,42001,Adams County, Pennsylvania,102470
0500000US42003,42003,Allegheny County, Pennsylvania,1221744
0500000US42005,42005,Armstrong County, Pennsylvania,65867
0500000US42007,42007,Beaver County, Pennsylvania,165833
0500000US42009,42009,Bedford County, Pennsylvania,48337
0500000US42011,42011,Berks County, Pennsylvania,418025
0500000US42013,42013,Blair County, Pennsylvania,123157
0500000US42015,42015,Bradford County, Pennsylvania,60963
0500000US42017,42017,Bucks County, Pennsylvania,626806
0500000US42019,42019,Butler County, Pennsylvania,186899
0500000US42021,42021,Cambria County, Pennsylvania,133009
0500000US42023,42023,Cameron County, Pennsylvania,4611
0500000US42025,42025,Carbon County, Pennsylvania,63887
0500000US42027,42027,Centre County, Pennsylvania,161960
0500000US42029,42029,Chester County, Pennsylvania,519560
0500000US42031,42031,Clarion County, Pennsylvania,38715
0500000US42033,42033,Clearfield County, Pennsylvania,79908
0500000US42035,42035,Clinton County, Pennsylvania,38915
0500000US42037,42037,Columbia County, Pennsylvania,65715
0500000US42039,42039,Crawford County, Pennsylvania,85665
0500000US42041,42041,Cumberland County, Pennsylvania,249328
0500000US42043,42043,Dauphin County, Pennsylvania,275632
0500000US42045,42045,Delaware County, Pennsylvania,564554
0500000US42047,42047,Elk County, Pennsylvania,30340
0500000US42049,42049,Erie County, Pennsylvania,273835
0500000US42051,42051,Fayette County, Pennsylvania,131302
0500000US42053,42053,Forest County, Pennsylvania,7313
0500000US42055,42055,Franklin County, Pennsylvania,154147
0500000US42057,42057,Fulton County, Pennsylvania,14506
0500000US42059,42059,Greene County, Pennsylvania,36870
0500000US42061,42061,Huntingdon County, Pennsylvania,45369
0500000US42063,42063,Indiana County, Pennsylvania,85032
0500000US42065,42065,Jefferson County, Pennsylvania,43846
0500000US42067,42067,Juniata County, Pennsylvania,24624
0500000US42069,42069,Lackawanna County, Pennsylvania,210652
0500000US42071,42071,Lancaster County, Pennsylvania,540999
0500000US42073,42073,Lawrence County, Pennsylvania,86727
